"store","upc","week","move","price","sale","profit","brand","packsize","itemsize","units"
86,"1820000016",108,28,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",108,9,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",108,33,3.09,"B",6.89,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",108,38,3.29,"",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",108,38,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",108,33,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410010505",108,17,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",108,3,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",108,11,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",108,23,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",108,61,3.29,"",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",108,13,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",108,22,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",108,13,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",108,43,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",108,5,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",108,33,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",108,12,3.29,"",1.22,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",108,3,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",109,34,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",109,8,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",109,12,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",109,16,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",109,43,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",109,17,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",109,2,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",109,15,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",109,9,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",109,8,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",109,18,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",109,18,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",109,7,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",109,20,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",109,21,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",109,31,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",109,3,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",109,7,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",109,20,3.29,"B",1.22,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",109,1,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",110,20,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",110,9,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",110,17,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",110,16,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",110,29,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",110,21,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",110,3,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",110,6,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",110,1,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",110,3,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",110,33,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",110,10,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057525",110,30,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",110,26,4.99,"B",4.25,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",110,36,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",110,11,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",110,18,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",110,6,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",110,3,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",111,33,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000834",111,6,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",111,18,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",111,22,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",111,7,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",111,13,2.99,"B",2.44,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",111,9,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",111,13,2.99,"B",4.18,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",111,137,2.99,"",2.44,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",111,10,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",111,13,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",111,117,2.99,"B",2.44,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",111,9,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",111,36,4.99,"B",4.25,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",111,38,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",111,4,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",111,24,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",111,22,3.29,"B",1.22,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",111,1,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",112,14,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",112,5,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",112,9,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",112,40,3.29,"B",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",112,23,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",112,16,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",112,8,2.99,"S",2.44,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",112,28,2.99,"B",3.61,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",112,24,2.99,"",4.18,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",112,152,2.99,"B",2.44,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",112,31,3.29,"B",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",112,96,2.99,"B",2.44,"MILLER LITE LONGNECK","6","12","oz"
86,"7289000011",112,15,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",112,35,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",112,4,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",112,28,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",112,22,3.29,"B",1.22,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",112,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",113,21,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",113,6,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",113,6,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",113,39,3.29,"B",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",113,33,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",113,20,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",113,12,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",113,19,2.99,"B",3.61,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",113,14,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",113,43,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",113,31,3.29,"B",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",113,20,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",113,1,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",113,25,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",113,41,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",113,4,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",113,3,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",113,10,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"1820000016",114,9,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",114,4,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",114,8,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",114,12,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",114,29,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",114,19,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",114,2,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",114,10,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",114,3,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",114,23,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",114,20,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",114,30,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",114,1,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",114,17,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",114,35,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",114,6,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",114,15,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",114,5,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",114,4,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",115,19,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",115,5,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",115,11,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",115,10,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",115,27,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",115,20,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",115,11,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",115,7,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",115,14,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",115,23,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",115,27,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",115,29,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"7289000011",115,11,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",115,35,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",115,2,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",115,5,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",115,11,3.49,"B",6.88,"BERGHOFF REGULAR BEE","6","12","oz"
86,"1820000016",116,14,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",116,16,2.99,"",9.03,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",116,60,2.99,"B",3.78,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",116,35,3.29,"B",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",116,25,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",116,9,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",116,77,2.99,"B",2.44,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",116,32,2.99,"B",3.61,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",116,92,2.99,"B",4.18,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",116,175,2.99,"",2.44,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",116,35,3.29,"B",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",116,148,2.99,"",2.44,"MILLER LITE LONGNECK","6","12","oz"
86,"7289000011",116,20,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",116,44,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",116,4,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",116,39,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",116,18,3.49,"B",6.88,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",116,9,4.99,"",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",117,23,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",117,14,2.99,"B",9.03,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",117,20,2.99,"",3.78,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",117,33,3.29,"B",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",117,14,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",117,19,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",117,37,2.99,"",2.44,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",117,19,2.99,"B",3.61,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",117,22,2.99,"B",4.18,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",117,83,2.99,"",2.44,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",117,2,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",117,41,3.29,"B",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",117,83,2.99,"B",2.44,"MILLER LITE LONGNECK","6","12","oz"
86,"7289000011",117,11,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",117,25,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",117,7,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",117,15,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",117,4,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",117,3,4.99,"",10.18,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",118,14,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",118,6,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",118,5,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",118,2,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",118,22,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",118,12,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",118,15,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",118,9,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410017525",118,55,2.99,"B",4.95,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",118,19,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",118,15,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",118,28,2.99,"",4.95,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",118,14,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",118,32,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",118,1,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",118,5,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",118,5,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",118,1,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",119,22,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",119,3,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",119,14,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",119,12,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",119,25,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",119,16,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",119,27,2.99,"",2.44,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",119,20,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",119,31,2.99,"",4.18,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",119,75,2.99,"B",2.44,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",119,30,2.99,"",4.95,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",119,17,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",119,72,2.99,"",2.44,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",119,27,2.99,"B",4.95,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",119,32,4.99,"B",4.25,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",119,26,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",119,4,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",119,7,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",119,8,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",119,6,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",120,19,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",120,30,2.99,"B",9.03,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",120,12,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",120,21,3.99,"",22.31,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",120,24,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",120,14,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",120,57,2.99,"",2.44,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",120,41,2.99,"B",3.61,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",120,42,2.99,"",4.18,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",120,107,2.99,"",2.44,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",120,3,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",120,41,3.29,"",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",120,93,2.99,"B",2.44,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",120,19,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",120,55,4.99,"B",4.25,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",120,30,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",120,12,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",120,22,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",120,19,3.29,"B",1.22,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",120,5,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",121,26,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",121,26,2.99,"B",9.03,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",121,13,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",121,42,3.29,"B",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",121,29,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",121,16,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",121,21,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",121,33,2.99,"B",3.61,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",121,27,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",121,76,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410017525",121,3,3.69,"",22.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410021505",121,29,3.29,"B",5.02,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",121,39,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",121,14,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",121,29,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",121,25,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",121,1,5.79,"",14.94,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",121,24,4.99,"B",4.25,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",121,16,3.29,"B",1.22,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",121,8,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",122,28,3.49,"",19.05,"BUDWEISER BEER","6","12","oz"
86,"1820000784",122,5,3.79,"",28.23,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",122,10,3.69,"",22.03,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",122,37,3.29,"B",5.78,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",122,25,3.49,"",18.57,"MILLER LITE BEER","6","12","oz"
86,"3410000554",122,19,3.49,"",18.57,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",122,20,3.69,"",20.95,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",122,14,3.79,"",23.96,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",122,19,3.69,"",22.36,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",122,40,3.69,"",20.95,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",122,15,3.99,"",21.68,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",122,41,3.69,"",20.95,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",122,5,3.69,"",22.98,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",122,8,6.19,"",15.96,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",122,28,3.49,"",19.71,"OLD STYLE BEER","6","12","oz"
86,"8066095605",122,4,4.99,"B",1.3,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",122,3,6.19,"",15.96,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",122,8,3.99,"",18.55,"BERGHOFF REGULAR BEE","6","12","oz"
86,"1820000016",123,17,3.79,"",21.98,"BUDWEISER BEER","6","12","oz"
86,"1820000784",123,5,3.99,"",25.89,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",123,31,3.09,"",2.04,"BUDWEISER BEER LONG","6","12","oz"
86,"1820000987",123,12,4.29,"",24.48,"MICHELOB REGULAR BEE","6","12","oz"
86,"3410000354",123,21,3.79,"",21.98,"MILLER LITE BEER","6","12","oz"
86,"3410000554",123,19,3.79,"",21.98,"MILLER GENUINE DRAFT","6","12","oz"
86,"3410001505",123,15,3.99,"",24.31,"MILLER HIGH LIFE LNN","6","12","oz"
86,"3410010505",123,14,3.99,"",24.39,"MILLER SHARP'S N/A L","6","12","oz"
86,"3410015505",123,25,3.99,"",24.31,"MILLER GEN DRFT LT L","6","12","oz"
86,"3410017505",123,49,3.99,"",24.31,"MILLER GEN DRFT LNNR","6","12","oz"
86,"3410021505",123,12,4.29,"",24.48,"LOWENBRAU BEER NR BT","6","12","oz"
86,"3410057505",123,43,3.99,"",24.31,"MILLER LITE LONGNECK","6","12","oz"
86,"3410057525",123,3,3.89,"",23.91,"MILLER LITE BEER N.R","6","12","oz"
86,"7289000011",123,17,6.29,"",17.3,"HEINEKEN BEER N.R.BT","6","12","oz"
86,"7336011751",123,20,3.79,"",21.98,"OLD STYLE BEER","6","12","oz"
86,"8066095605",123,3,4.99,"",1.3,"CORONA EXTRA BEER NR","6","12","oz"
86,"8248812345",123,8,6.29,"",17.3,"BECK'S REG BEER NR B","6","12","oz"
86,"8417330130",123,4,4.29,"",24.24,"BERGHOFF REGULAR BEE","6","12","oz"
86,"8769210012",123,2,5.59,"",19.82,"SAMUEL ADAMS LAGER N","6","12","oz"
86,"1820000016",124,13,3.79,"",21.98,"BUDWEISER BEER","6","12","oz"
86,"1820000784",124,5,3.99,"",25.89,"O'DOUL'S N/A LONGNEC","6","12","oz"
86,"1820000834",124,25,3.09,"B",2.04,"BUDWEISER BEER LONG","6","12","oz"
